"Position","Nickname","Species","Nature","Gender","ESV","HP_Type","Ability","Move1","Move2","Move3","Move4","HeldItem","HP","ATK","DEF","SPA","SPD","SPE","MetLoc","EggLoc","Ball","OT","Version","OTLang","Legal","EncounterType","EC","PID","IV_HP","IV_ATK","IV_DEF","IV_SPA","IV_SPD","IV_SPE","EXP","Level","EV_HP","EV_ATK","EV_DEF","EV_SPA","EV_SPD","EV_SPE","Cool","Beauty","Cute","Smart","Tough","Sheen","NotOT","AbilityNum","GenderFlag","Form","PokerusStrain","PokerusDays","MetLevel","OriginalTrainerGender","FatefulEncounter","IsEgg","IsNicknamed","IsShiny","TID16","SID16","TSV","Move1_PP","Move2_PP","Move3_PP","Move4_PP","Move1_PPUp","Move2_PPUp","Move3_PPUp","Move4_PPUp","Relearn1","Relearn2","Relearn3","Relearn4","Checksum","Friendship","EggYear","EggMonth","EggDay","MetYear","MetMonth","MetDay"
"main @ [02] (Box 2)-13: 0079-01 ★ - 呆呆兽 - 00D5E2D043E1.pa9","呆呆兽","呆呆兽","乐天","M","2887","恶","贪吃鬼","头锤","大字爆炎","三重攻击","水之波动","(无)","321","166","182","116","104","66","异次元密阿雷","－－－－－－－－－－","甜蜜球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(异次元)","E2D043E1","520AE671","13","31","27","7","31","31","1000000","100","0","0","0","0","0","0","0","0","0","0","0","0","","1","0","1","0","0","33","0","False","False","False","True","10842","40480","2887","15","5","10","20","0","0","0","0","(无)","(无)","(无)","(无)","213","255","1","1","1","2025","12","16"
"main @ [02] (Box 2)-14: 0079 ★ - 呆呆兽 - 31B5E791D021.pa9","呆呆兽","呆呆兽","慎重","M","2887","电","迟钝","暴风雪","地震","挖洞","硬撑","(无)","321","166","166","104","127","66","１０号野生特区","－－－－－－－－－－","甜蜜球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(普通)","E791D021","DC286853","31","31","31","4","11","13","1000000","100","0","0","0","0","0","0","0","0","0","0","0","0","","1","0","0","0","0","41","0","False","False","False","True","10842","40480","2887","5","10","10","20","0","0","0","0","(无)","(无)","(无)","(无)","12725","255","1","1","1","2025","12","16"
"main @ [02] (Box 2)-15: 0080-02 ★ - 呆壳兽 - 3700F1B5EE2D.pa9","呆壳兽","呆壳兽","急躁","M","2887","虫","我行我素","喷射火焰","精神强念","攀瀑","浊流","(无)","331","236","203","236","176","105","异次元密阿雷","－－－－－－－－－－","大师球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(异次元)","F1B5EE2D","C4D670AD","31","31","17","31","24","0","1000000","100","0","0","0","0","0","0","0","0","0","0","0","0","","2","0","2","0","0","33","0","False","False","False","True","10842","40480","2887","15","10","15","10","0","0","0","0","(无)","(无)","(无)","(无)","14080","255","1","1","1","2025","12","16"
"main @ [02] (Box 2)-16: 0080 ★ - 呆壳兽 - 20997F5C702D.pa9","呆壳兽","呆壳兽","爽朗","M","2887","冰","我行我素","地震","精神强念","咒术","挺住","(无)","331","186","256","212","196","105","１０号野生特区","－－－－－－－－－－","大师球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(普通)","7F5C702D","5A06EE7C","29","24","26","31","31","31","1000000","100","0","0","0","0","0","0","0","0","0","0","0","0","","2","0","0","0","0","41","0","False","False","False","True","10842","40480","2887","10","10","10","10","0","0","0","0","(无)","(无)","(无)","(无)","8345","255","1","1","1","2025","12","16"
"main @ [02] (Box 2)-17: 0083-01 ★ - 大葱鸭 - 647C305A973A.pa9","大葱鸭","大葱鸭","乐天","M","2887","钢","不屈之心","舍身冲撞","劈开","守住","拍落","(无)","245","226","160","152","144","146","异次元密阿雷","－－－－－－－－－－","甜蜜球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(异次元)","305A973A","0F26BB5D","26","31","31","11","10","31","1000000","100","0","0","0","0","0","0","0","0","0","0","0","0","","1","0","1","0","0","31","0","False","False","False","True","10842","40480","2887","15","20","10","20","0","0","0","0","(无)","(无)","(无)","(无)","25724","255","1","1","1","2025","12","16"
"main @ [02] (Box 2)-18: 0083 ★ - 大葱鸭 - 26217301D339.pa9","大葱鸭","大葱鸭","冷静","M","2887","钢","精神力","聚气","热风","近身战","日光刃","(无)","245","216","146","167","160","140","异次元密阿雷","－－－－－－－－－－","甜蜜球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(异次元)","7301D339","B40D0076","31","31","31","17","24","7","1000000","100","0","0","0","0","0","0","0","0","0","0","0","0","","2","0","0","0","0","27","0","False","False","False","True","10842","40480","2887","30","10","5","10","0","0","0","0","(无)","(无)","(无)","(无)","9761","255","1","1","1","2025","12","16"
"main @ [02] (Box 2)-19: 0092 ★ - 鬼斯 - 98857A8A7375.pa9","鬼斯","鬼斯","勇敢","M","2887","水","飘浮","剧毒","污泥炸弹","毒击","恶之波动","(无)","201","116","96","236","106","176","４号野生特区","－－－－－－－－－－","大师球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(普通)","7A8A7375","4CD2F8A9","31","31","27","18","31","0","1059860","100","0","0","0","0","0","0","0","0","0","0","0","0","","2","0","0","0","0","21","0","False","False","False","True","10842","40480","2887","10","10","20","15","0","0","0","0","(无)","(无)","(无)","(无)","39045","255","1","1","1","2025","12","16"
"main @ [02] (Box 2)-20: 0093 ★ - 鬼斯通 - 833A03EBF3DB.pa9","鬼斯通","鬼斯通","自大","M","2887","钢","飘浮","奇异之光","食梦","替身","终焉之歌","(无)","231","136","126","266","160","203","４号野生特区","－－－－－－－－－－","大师球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(普通)","03EBF3DB","54A4E0DF","31","31","15","13","8","31","1059860","100","0","0","0","0","0","0","0","0","0","0","0","0","","1","0","0","0","0","21","0","False","False","False","True","10842","40480","2887","10","15","10","5","0","0","0","0","(无)","(无)","(无)","(无)","33594","255","1","1","1","2025","12","16"
"main @ [02] (Box 2)-21: 0094 ★ - 耿鬼 - 87BB73E8FE42.pa9","耿鬼","耿鬼","胆小","M","2887","恶","咒术之躯","真气弹","能量球","污泥波","潜灵奇袭","(无)","261","149","156","296","186","281","２０号野生特区","－－－－－－－－－－","大师球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(普通)","73E8FE42","4485F0FE","25","31","31","21","31","23","1059860","100","0","0","0","0","0","0","0","0","0","0","0","0","","1","0","0","0","0","63","0","False","False","False","True","10842","40480","2887","5","10","10","10","0","0","0","0","(无)","(无)","(无)","(无)","34747","255","1","1","1","2025","12","16"
"main @ [02] (Box 2)-22: 0095 ★ - 大岩蛇 - 4276E1A922F8.pa9","大岩蛇","大岩蛇","勤奋","M","2887","草","结实","撞击","玉石俱碎","岩崩","挺住","(无)","211","126","356","96","126","176","１４号野生特区","－－－－－－－－－－","狩猎球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(普通)","E1A922F8","5089E4F2","2","29","31","8","31","31","1000000","100","0","0","0","0","0","0","0","0","0","0","0","0","","2","0","0","0","0","47","0","False","False","False","True","10842","40480","2887","35","5","10","10","0","0","0","0","(无)","(无)","(无)","(无)","17014","255","1","1","1","2025","12","16"
"main @ [02] (Box 2)-23: 0104 ★ - 卡拉卡拉 - 7A40CF864F37.pa9","卡拉卡拉","卡拉卡拉","马虎","M","2887","龙","避雷针","骨头回力镖","替身","挺住","铁头","(无)","241","136","226","127","122","106","异次元密阿雷","－－－－－－－－－－","狩猎球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(异次元)","CF864F37","11F8A583","0","31","11","31","7","31","1000000","100","0","0","0","0","0","0","0","0","0","0","0","0","","2","0","0","0","0","25","0","False","False","False","True","10842","40480","2887","10","10","10","15","0","0","0","0","(无)","(无)","(无)","(无)","31296","255","1","1","1","2025","12","16"
"main @ [02] (Box 2)-24: 0105-01 ★ - 嘎啦嘎啦 - F304067DB517.pa9","嘎啦嘎啦","嘎啦嘎啦","天真","M","2887","冰","避雷针","摇尾巴","看穿","挺住","隐形岩","(无)","261","196","256","136","176","138","异次元密阿雷","－－－－－－－－－－","狩猎球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(异次元)","067DB517","ABA81FD3","31","31","13","17","31","0","1000000","100","0","0","0","0","0","0","0","0","0","0","0","0","","2","0","1","0","0","48","0","False","False","False","True","10842","40480","2887","30","5","10","20","0","0","0","0","(无)","(无)","(无)","(无)","62212","255","1","1","1","2025","12","16"
"main @ [02] (Box 2)-25: 0105 ★ - 嘎啦嘎啦 - 7A44EBDA5A31.pa9","嘎啦嘎啦","嘎啦嘎啦","自大","M","2887","地面","避雷针","摇尾巴","看穿","大地之力","终极冲击","(无)","261","196","256","136","215","113","异次元密阿雷","－－－－－－－－－－","狩猎球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(异次元)","EBDA5A31","34D080AB","17","31","31","30","24","31","1000000","100","0","0","0","0","0","0","0","0","0","0","0","0","","2","0","0","0","0","25","0","False","False","False","True","10842","40480","2887","30","5","10","5","0","0","0","0","(无)","(无)","(无)","(无)","31300","255","1","1","1","2025","12","16"
"main @ [02] (Box 2)-26: 0115 ★ - 袋兽 - 09B009B00020.pa9","袋兽","袋兽","冷静","F","2887","超能力","胆量","大字爆炎","铁尾","终极冲击","二连击","(无)","351","226","196","127","196","194","１９号野生特区","－－－－－－－－－－","等级球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(普通)","09B00020","F7BF43C4","10","31","31","31","17","6","1000000","100","0","0","0","0","0","0","0","0","0","0","0","0","","2","1","0","0","0","60","0","False","False","False","True","10842","40480","2887","5","15","5","10","0","0","0","0","(无)","(无)","(无)","(无)","2480","255","1","1","1","2025","12","16"
"main @ [02] (Box 2)-27: 0120 ★ - 海星星 - B6B56773F534.pa9","海星星","海星星","悠闲","-","2887","超能力","发光","水枪","水炮","十万伏特","高速星星","(无)","201","126","160","176","146","185","２号野生特区","－－－－－－－－－－","等级球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(普通)","6773F534","A55C1127","31","31","14","31","19","20","1250000","100","0","0","0","0","0","0","0","0","0","0","0","0","","1","2","0","0","0","17","0","False","False","False","True","10842","40480","2887","25","5","15","20","0","0","0","0","(无)","(无)","(无)","(无)","46773","255","1","1","1","2025","12","16"
"main @ [02] (Box 2)-28: 0121 ★ - 宝石海星 - 066D3D321111.pa9","宝石海星","宝石海星","勤奋","-","2887","水","自然回复","头锤","攀瀑","食梦","快速折返","(无)","261","186","206","236","206","266","２号野生特区","－－－－－－－－－－","潜水球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(普通)","3D321111","6D23D958","31","31","31","2","9","26","1250000","100","0","0","0","0","0","0","0","0","0","0","0","0","","2","2","0","0","0","17","0","False","False","False","True","10842","40480","2887","15","15","15","20","0","0","0","0","(无)","(无)","(无)","(无)","1645","255","1","1","1","2025","12","16"
"main @ [02] (Box 2)-29: 0122-01 ★ - 魔墙人偶 - 13F821FA711B.pa9","魔墙人偶","魔墙人偶","勤奋","M","2887","冰","干劲","光墙","挥指","冰息","迎头一击","(无)","241","166","166","216","216","236","异次元密阿雷","－－－－－－－－－－","纪念球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(异次元)","21FA711B","66EFD294","31","31","31","11","31","26","1000000","100","0","0","0","0","0","0","0","0","0","0","0","0","","1","0","1","0","0","42","0","False","False","False","True","10842","40480","2887","30","10","10","10","0","0","0","0","(无)","(无)","(无)","(无)","5112","255","1","1","1","2025","12","16"
"main @ [02] (Box 2)-30: 0122 ★ - 魔墙人偶 - 58D731D72D4A.pa9","魔墙人偶","魔墙人偶","急躁","M","2887","龙","过滤","十万伏特","催眠术","挑衅","精神冲击","(无)","221","126","149","236","276","237","异次元密阿雷","－－－－－－－－－－","纪念球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(异次元)","31D72D4A","B0780403","15","15","12","31","31","31","1000000","100","0","0","0","0","0","0","0","0","0","0","0","0","","2","0","0","0","0","42","0","False","False","False","True","10842","40480","2887","15","20","20","10","0","0","0","0","(无)","(无)","(无)","(无)","22743","255","1","1","1","2025","12","16"
"main @ [03] (Box 3)-01: 0123 ★ - 飞天螳螂 - D03DF4E1B8BF.pa9","飞天螳螂","飞天螳螂","慎重","M","2887","恶","虫之预感","替身","挺住","点到为止","拍落","(无)","281","256","196","131","215","246","１３号野生特区","－－－－－－－－－－","狩猎球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(普通)","F4E1B8BF","2D5F9924","31","29","31","13","31","31","1000000","100","0","0","0","0","0","0","0","0","0","0","0","0","","1","0","0","0","0","47","0","False","False","False","True","10842","40480","2887","10","10","40","20","0","0","0","0","(无)","(无)","(无)","(无)","53309","255","1","1","1","2025","12","16"
"main @ [03] (Box 3)-02: 0127 ★ - 凯罗斯 - 9C15024FF66C.pa9","凯罗斯","凯罗斯","坦率","M","2887","冰","破格","破坏光线","挖洞","铁壁","隐形岩","(无)","271","286","236","146","176","206","１３号野生特区","－－－－－－－－－－","大师球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(普通)","024FF66C","61F2D589","26","14","2","31","31","31","1250000","100","0","0","0","0","0","0","0","0","0","0","0","0","","2","0","0","0","0","46","0","False","False","False","True","10842","40480","2887","5","10","15","20","0","0","0","0","(无)","(无)","(无)","(无)","39957","255","1","1","1","2025","12","16"
"main @ [03] (Box 3)-03: 0129 ★ - 鲤鱼王 - 1B5A2D5B8B80.pa9","鲤鱼王","鲤鱼王","急躁","M","2887","草","悠游自如","撞击","水炮","跃起","硬撑","(无)","181","56","131","66","76","215","２号野生特区","－－－－－－－－－－","等级球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(普通)","2D5B8B80","4334F74F","31","31","8","20","25","31","1250000","100","0","0","0","0","0","0","0","0","0","0","0","0","","2","0","0","0","0","17","0","False","False","False","True","10842","40480","2887","35","5","40","20","0","0","0","0","(无)","(无)","(无)","(无)","7002","255","1","1","1","2025","12","16"
"main @ [03] (Box 3)-04: 0130 ★ - 暴鲤龙 - 900DE54CF8BF.pa9","暴鲤龙","暴鲤龙","淘气","M","2887","龙","悠游自如","十万伏特","替身","守住","龙之波动","(无)","331","286","213","140","236","198","２号野生特区","－－－－－－－－－－","重复球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(普通)","E54CF8BF","AD521929","18","31","19","31","31","11","1250000","100","0","0","0","0","0","0","0","0","0","0","0","0","","1","0","0","0","0","17","0","False","False","False","True","10842","40480","2887","15","10","10","10","0","0","0","0","(无)","(无)","(无)","(无)","36877","255","1","1","1","2025","12","16"
"main @ [03] (Box 3)-05: 0133 ★ - 伊布 - DD8C9DD5DA93.pa9","伊布","伊布","坦率","M","2887","冰","适应力","撞击","舍身冲撞","挖洞","硬撑","(无)","251","146","136","126","166","146","１９号野生特区","－－－－－－－－－－","纪念球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(普通)","9DD5DA93","E3BC57C7","8","3","12","31","31","31","1000000","100","0","0","0","0","0","0","0","0","0","0","0","0","","2","0","0","0","0","58","0","False","False","False","True","10842","40480","2887","35","15","10","20","0","0","0","0","(无)","(无)","(无)","(无)","56716","255","1","1","1","2025","12","16"
"main @ [03] (Box 3)-06: 0134 ★ - 水伊布 - A6FFB5AB4B75.pa9","水伊布","水伊布","害羞","M","2887","电","逃跑","叫声","守住","祈愿","热水","(无)","401","166","156","256","226","166","１９号野生特区","－－－－－－－－－－","大师球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(普通)","B5AB4B75","A41C1067","31","31","31","20","21","1","1000000","100","0","0","0","0","0","0","0","0","0","0","0","0","","1","0","0","0","0","58","0","False","False","False","True","10842","40480","2887","40","10","10","15","0","0","0","0","(无)","(无)","(无)","(无)","42751","255","1","1","1","2025","12","16"
"main @ [03] (Box 3)-07: 0135 ★ - 雷伊布 - A8CF60C71FFD.pa9","雷伊布","雷伊布","慎重","M","2887","龙","逃跑","泰山压顶","点到为止","终极冲击","怪异电波","(无)","271","166","156","230","248","296","１９号野生特区","－－－－－－－－－－","狩猎球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(普通)","60C71FFD","742BC050","5","31","12","31","31","15","1000000","100","0","0","0","0","0","0","0","0","0","0","0","0","","1","0","0","0","0","58","0","False","False","False","True","10842","40480","2887","15","40","5","15","0","0","0","0","(无)","(无)","(无)","(无)","43215","255","1","1","1","2025","12","16"
